SubNo,date,source,session_index,face,axis,true_bar_px,face_value_0_to_10,face_value_ratio,square_side_estimate
45,2026-03-24,EPtask-45-2026-03-24-8.mat,8,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-24,EPtask-45-2026-03-24-8.mat,8,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-24,EPtask-45-2026-03-24-8.mat,8,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-24,EPtask-45-2026-03-24-8.mat,8,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-24,EPtask-45-2026-03-24-9.mat,9,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-24,EPtask-45-2026-03-24-10.mat,10,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-24,EPtask-45-2026-03-24-10.mat,10,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-24,EPtask-45-2026-03-24-11.mat,11,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-25,EPtask-45-2026-03-25.mat,0,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-25,EPtask-45-2026-03-25.mat,0,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-25,EPtask-45-2026-03-25-1.mat,1,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-25,EPtask-45-2026-03-25-1.mat,1,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-25,EPtask-45-2026-03-25-1.mat,1,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-25,EPtask-45-2026-03-25-1.mat,1,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-25,EPtask-45-2026-03-25-2.mat,2,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26.mat,0,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26.mat,0,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26.mat,0,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26.mat,0,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26.mat,0,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26.mat,0,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-1.mat,1,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-1.mat,1,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-1.mat,1,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-1.mat,1,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-26,EPtask-45-2026-03-26-1.mat,1,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-1.mat,1,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-2.mat,2,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-3.mat,3,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-4.mat,4,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-5.mat,5,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26-6.mat,6,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,6,right,119.0,3.185,0.3185,373.6263736263736
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-7.mat,7,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,4,left,330.0,8.817,0.8817,374.276964954066
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,4,right,251.0,6.716,0.6716,373.7343656938654
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,2,right,290.0,7.765,0.7765,373.4707018673535
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,3,right,319.0,8.527,0.8526999999999999,374.1057816348071
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,5,left,183.0,4.894,0.4894,373.9272578667756
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,5,right,76.0,2.02,0.202,376.2376237623762
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,1,right,179.0,4.788,0.4788,373.8512949039265
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,6,left,286.0,7.659,0.7659,373.4168951560256
45,2026-03-26,EPtask-45-2026-03-26-8.mat,8,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-24,EPtask-47-2026-03-24.mat,0,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-24,EPtask-47-2026-03-24.mat,0,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-24,EPtask-47-2026-03-24-1.mat,1,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-24,EPtask-47-2026-03-24-2.mat,2,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-24,EPtask-47-2026-03-24-3.mat,3,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-25,EPtask-47-2026-03-25.mat,0,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-25,EPtask-47-2026-03-25.mat,0,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-25,EPtask-47-2026-03-25.mat,0,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-25,EPtask-47-2026-03-25.mat,0,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-25,EPtask-47-2026-03-25.mat,0,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-25,EPtask-47-2026-03-25.mat,0,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-25,EPtask-47-2026-03-25.mat,0,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-25,EPtask-47-2026-03-25.mat,0,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-25,EPtask-47-2026-03-25.mat,0,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-25,EPtask-47-2026-03-25.mat,0,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-25,EPtask-47-2026-03-25.mat,0,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-25,EPtask-47-2026-03-25.mat,0,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-25,EPtask-47-2026-03-25.mat,0,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-25,EPtask-47-2026-03-25.mat,0,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-25,EPtask-47-2026-03-25-1.mat,1,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-26,EPtask-47-2026-03-26.mat,0,5,left,183.0,4.894,0.4894,373.9272578667756
47,2026-03-26,EPtask-47-2026-03-26.mat,0,5,right,75.0,2.02,0.202,371.28712871287127
47,2026-03-26,EPtask-47-2026-03-26.mat,0,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-26,EPtask-47-2026-03-26.mat,0,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-26,EPtask-47-2026-03-26.mat,0,6,left,286.0,7.659,0.7659,373.4168951560256
47,2026-03-26,EPtask-47-2026-03-26.mat,0,6,right,119.0,3.185,0.3185,373.6263736263736
47,2026-03-26,EPtask-47-2026-03-26.mat,0,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-26,EPtask-47-2026-03-26.mat,0,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-26,EPtask-47-2026-03-26.mat,0,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-26,EPtask-47-2026-03-26.mat,0,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-26,EPtask-47-2026-03-26.mat,0,1,left,90.0,2.416,0.24159999999999998,372.51655629139077
47,2026-03-26,EPtask-47-2026-03-26.mat,0,1,right,179.0,4.788,0.4788,373.8512949039265
47,2026-03-26,EPtask-47-2026-03-26.mat,0,4,left,329.0,8.817,0.8817,373.14279233299305
47,2026-03-26,EPtask-47-2026-03-26.mat,0,4,right,251.0,6.716,0.6716,373.7343656938654
47,2026-03-26,EPtask-47-2026-03-26.mat,0,3,left,240.0,6.426,0.6426000000000001,373.4827264239029
47,2026-03-26,EPtask-47-2026-03-26.mat,0,3,right,318.0,8.527,0.8526999999999999,372.9330362378328
47,2026-03-26,EPtask-47-2026-03-26.mat,0,2,left,104.0,2.789,0.27890000000000004,372.89351021871636
47,2026-03-26,EPtask-47-2026-03-26.mat,0,2,right,290.0,7.765,0.7765,373.4707018673535
47,2026-03-26,EPtask-47-2026-03-26.mat,0,6,left,286.0,7.659,0.7659,373.4168951560256
